"ООО КБ ""Кетовский""";4422533;0;4617037;842;01.10.2019
"ООО КБ ""Кредитинвест""";645128;2590;776193;1197;01.10.2019
"ООО КБ ""Лэнд-Банк""";395565;0;400608;1478;01.10.2019
"ООО КБ ""МВС Банк""";645309;45;647031;2407;01.10.2019
"ООО КБ ""Мегаполис""";2798469;10840;2881640;3265;01.10.2019
"ООО КБ ""Металлург""";950285;0;963268;2877;01.10.2019
"ООО КБ ""НЕВАСТРОЙИНВЕСТ""";1768061;825;1773996;1926;01.10.2019
"ООО КБ ""Нэклис-Банк""";6648456;28695;6713104;1671;01.10.2019
"ООО КБ ""ПЛАТИНА""";10303232;139570;10470182;2347;01.10.2019
"ООО КБ ""РостФинанс""";13939844;25605;14762334;481;01.10.2019
"ООО КБ ""СИНКО-БАНК""";3855650;121835;4008313;2838;01.10.2019
"ООО КБ ""Славянский кредит""";7732948;35115;7873224;2960;01.10.2019
"ООО КБ ""Столичный Кредит""";1750650;6955;1797141;2853;01.10.2019
"ООО КБ ""Тайдон""";305036;5;329767;2085;01.10.2019
"ООО КБ ""Уралфинанс""";1802384;3405;1914005;1370;01.10.2019
"ООО КБ ""Финанс Бизнес Банк""";22962640;816825;25098702;520;01.10.2019
"ООО КБ ""Холдинвестбанк""";607375;245;609332;2837;01.10.2019
"ООО КБ ""ЭКО-ИНВЕСТ""";323127;880;324355;3116;01.10.2019
ООО КБЦА;279116;1225;293259;3037;01.10.2019
"ООО КБЭР ""Банк Казани""";16094470;42905;16245408;708;01.10.2019
"ООО МИБ ""ДАЛЕНА""";1497703;13720;1526134;1948;01.10.2019
"ООО НКО ""МОБИ.Деньги""";4855717;8285;4937021;3523;01.10.2019
"ООО НКО ""Мобильная карта""";8028530;0;9453916;3522;01.10.2019
"ООО НКО ""Мурманский расчетный центр""";999281;3420;1019312;3341;01.10.2019
"ООО НКО ""Платежный Стандарт""";807329;0;850525;3530;01.10.2019
"ООО НКО ""ПэйПал РУ""";7522881;4726910;12270756;3517;01.10.2019
"ООО НКО ""ПэйЮ""";5541131;11615;5664734;3518;01.10.2019
"ООО НКО ""Расчетные Решения""";2116250;0;2302600;3524;01.10.2019
"ООО НКО ""Яндекс.Деньги""";29650788;54535;31314219;3510;01.10.2019
"ООО ПНКО ""ЭЛПЛАТ""";241796;0;256898;3535;01.10.2019
"ООО РНКО ""Единая касса""";2590398;315;2611731;3512;01.10.2019
"ООО РНКО ""ИСБ""";2154628;5065;2311078;3010;01.10.2019
"ООО РНКО ""РИБ""";4306585;0;4358558;2749;01.10.2019
"ООО банк ""Элита""";1340773;1050;1428692;1399;01.10.2019
"ПАО ""АК БАРС"" БАНК";785731784;6114215;796075814;2590;01.10.2019
"ПАО ""АКИБАНК""";21796915;83995;22183089;2587;01.10.2019
"ПАО ""БАЛТИНВЕСТБАНК""";145120841;2720340;148103836;3176;01.10.2019
"ПАО ""БАНК СГБ""";73813012;638855;75245169;2816;01.10.2019
"ПАО ""БАНК УРАЛСИБ""";828561018;6221990;851108635;2275;01.10.2019
"ПАО ""Балтийский Банк""";225588257;71195;226061900;128;01.10.2019
"ПАО ""Банк ""Екатеринбург""";7084236;19210;7474718;3161;01.10.2019
"ПАО ""Банк ""Санкт-Петербург""";1609995667;14889085;1628468247;436;01.10.2019
"ПАО ""Банк ""Торжок""";1219204;3855;1261643;933;01.10.2019
"ПАО ""Бест Эффортс Банк""";8788634;398540;9641485;435;01.10.2019
"ПАО ""БыстроБанк""";26332895;30310;26460212;1745;01.10.2019
"ПАО ""Витабанк""";5812188;10120;6034257;356;01.10.2019
"ПАО ""Дальневосточный банк""";61884239;117510;62103651;843;01.10.2019
"ПАО ""Донкомбанк""";2196750;9740;2253765;492;01.10.2019
"ПАО ""Евразийский банк""";6082493;67235;6428596;969;01.10.2019
"ПАО ""Запсибкомбанк""";151352616;481400;155267937;918;01.10.2019
"ПАО ""Крайинвестбанк""";34230563;81990;34536820;3360;01.10.2019
"ПАО ""Курскпромбанк""";34070164;47470;40887636;735;01.10.2019
"ПАО ""Липецккомбанк""";11489836;12360;11967988;1242;01.10.2019
"ПАО ""МЕТКОМБАНК""";114693177;448230;116304914;2443;01.10.2019
"ПАО ""МИнБанк""";1011135403;2474120;1165206827;912;01.10.2019
"ПАО ""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК""";5280828532;107266095;5498081278;1978;01.10.2019
"ПАО ""МТС-Банк""";195232660;1594930;202338243;2268;01.10.2019
"ПАО ""НБД-Банк""";13761216;21675;14315125;1966;01.10.2019
"ПАО ""НИКО-БАНК""";11542672;89545;11806853;702;01.10.2019
"ПАО ""Невский банк""";1736256;9515;1780145;1068;01.10.2019
"ПАО ""Норвик Банк""";20873511;79510;21663107;902;01.10.2019
"ПАО ""Плюс Банк""";62826955;2372990;66816678;1189;01.10.2019
"ПАО ""Почта Банк""";390377052;13700;393923459;650;01.10.2019
"ПАО ""Промсвязьбанк""";1324726422;12455555;1360912363;3251;01.10.2019
"ПАО ""РГС Банк""";43549174;430000;44394279;3073;01.10.2019
"ПАО ""РосДорБанк""";16423260;282420;16889610;1573;01.10.2019
"ПАО ""САРОВБИЗНЕСБАНК""";22636930;83600;23311279;2048;01.10.2019
"ПАО ""СКБ-банк""";100838414;356860;101927520;705;01.10.2019
"ПАО ""Совкомбанк""";1393407279;26465405;1448508801;963;01.10.2019
"ПАО ""Спиритбанк""";1041817;1115;1118943;2053;01.10.2019
"ПАО ""Таганрогбанк""";489974;60;491345;3136;01.10.2019
"ПАО ""Томскпромстройбанк""";5309390;8400;5329980;1720;01.10.2019
"ПАО ""ЧЕЛИНДБАНК""";70427608;233985;72656874;485;01.10.2019
"ПАО ""ЧЕЛЯБИНВЕСТБАНК""";50368324;186760;52053320;493;01.10.2019
"ПАО ""Энергомашбанк""";9534772;152060;10172834;52;01.10.2019
"ПАО АКБ ""АВАНГАРД""";240875004;2773420;248415935;2879;01.10.2019
"ПАО АКБ ""Металлинвестбанк""";304398484;1269500;307545136;2440;01.10.2019
"ПАО АКБ ""Приморье""";82770599;1390805;84274525;3001;01.10.2019
"ПАО АКБ ""Связь-Банк""";503863645;3599825;512359312;1470;01.10.2019
"ПАО АКБ ""Урал ФД""";26725117;155590;27081537;249;01.10.2019
"ПАО АРКБ ""Росбизнесбанк""";2666147;51030;2737796;1405;01.10.2019
"ПАО БАНК ""СИАБ""";5698458;113030;5951495;3245;01.10.2019
"ПАО Банк ""АЛЕКСАНДРОВСКИЙ""";13082185;117415;13310038;53;01.10.2019
"ПАО Банк ""Кузнецкий""";5556098;0;5606201;609;01.10.2019
"ПАО Банк ""ФК Открытие""";2532839848;32567010;2621119650;2209;01.10.2019
ПАО Банк ЗЕНИТ;582206871;4971030;588460201;3255;01.10.2019
"ПАО КБ ""Восточный""";528112102;3299965;551128221;1460;01.10.2019
"ПАО КБ ""МПСБ""";2070388;9285;2106857;752;01.10.2019
"ПАО КБ ""ПФС-БАНК""";2059933;4605;2071224;2410;01.10.2019
"ПАО КБ ""РусьРегионБанк""";1136897;145;1148190;685;01.10.2019
"ПАО КБ ""САММИТ БАНК""";1289052;3535;1318623;85;01.10.2019
"ПАО КБ ""Сельмашбанк""";1972079;0;2007813;106;01.10.2019
"ПАО КБ ""УБРиР""";261723051;4843770;270874221;429;01.10.2019
"ПАО КБ ""Центр-инвест""";113283429;260240;119910195;2225;01.10.2019
"ПАО Комбанк ""Химик""";932627;1630;1061722;1114;01.10.2019
ПАО МОСОБЛБАНК;431350219;19475245;466405245;1751;01.10.2019
ПАО РОСБАНК;1424656643;19728515;1455431788;2272;01.10.2019
"ПАО СКБ Приморья ""Примсоцбанк""";84919809;548110;87010963;2733;01.10.2019
ПАО Сбербанк;1,20E+11;635639780;1,21E+11;1481;01.10.2019
ПАО Ставропольпромстройбанк;13750526;13495;13842352;1288;01.10.2019
"ПАО УКБ ""Новобанк""";7879519;9965;8124794;1352;01.10.2019
"ПНКО ""ИНЭКО"" (ООО)";88063;0;88962;3520;01.10.2019
Прио-Внешторгбанк (ПАО);26497625;56765;28532543;212;01.10.2019
РНКБ Банк (ПАО);197789006;232665;208604015;1354;01.10.2019
"РНКО ""Деньги.Мэйл.Ру"" (ООО)";3899481;10;3963738;3511;01.10.2019
"РНКО ""ПРОМСВЯЗЬИНВЕСТ"" (ООО)";164987;0;201362;2761;01.10.2019
"РНКО ""Платежный Центр"" (ООО)";217907467;4398480;228653626;3166;01.10.2019
"РНКО ""Р-ИНКАС"" (ООО)";301230;0;363282;3536;01.10.2019
Санкт-Петербургский банк инвестиций (АО);1334117;9980;1432702;3468;01.10.2019
ТКБ БАНК ПАО;173242806;4726880;179572431;2210;01.10.2019
ЦМРБанк (ООО);6376484;220;7497472;3531;01.10.2019
ЭКСИ-Банк (АО);1449940;17680;1484992;2530;01.10.2019
Эс-Би-Ай Банк ООО;5670592;43685;6153692;3185;01.10.2019
"""Азиатско-Тихоокеанский Банк"" (ПАО)";408396167;2206180;419757132;1810;01.07.2019
"""БМВ Банк"" ООО";50074907;28420;54512792;3482;01.07.2019
"""БНП ПАРИБА БАНК"" АО";221903102;1339655;223440812;3407;01.07.2019
"""БСТ-БАНК"" АО";4283298;25995;4354953;2883;01.07.2019
"""Банк ""МБА-МОСКВА"" ООО";553534335;115905;554288430;3395;01.07.2019
"""Банк Заречье"" (АО)";10186392;47165;10280197;817;01.07.2019
"""Банк Кремлевский"" ООО";14366766;260785;14811514;2905;01.07.2019
"""Братский АНКБ"" АО";6668256;22920;6729265;1144;01.07.2019
"""ЗИРААТ БАНК (МОСКВА)"" (АО)";13976196;327335;14785424;2559;01.07.2019
"""Коммерческий Индо Банк"" ООО";11485371;358900;12325264;3446;01.07.2019
"""Мерседес-Бенц Банк Рус"" ООО";37127617;5965;38483217;3473;01.07.2019
"""Муниципальный Камчатпрофитбанк"" (АО)";28828399;95035;30579139;2103;01.07.2019
"""Натиксис Банк АО""";64582291;2847045;67769872;3390;01.07.2019
"""Нацинвестпромбанк"" (АО)";33443748;366665;35708095;3077;01.07.2019
"""Республиканский Кредитный Альянс"" ООО";3784048;23375;3846267;3017;01.07.2019
"""Русьуниверсалбанк"" (ООО)";25538678;26685;26370524;3293;01.07.2019
"""СДМ-Банк"" (ПАО)";135095361;2673750;142359463;1637;01.07.2019
"""СИБСОЦБАНК"" ООО";10259607;4785;10306715;2015;01.07.2019
"""СОЦИУМ-БАНК"" (ООО)";2329478;9905;2399652;2881;01.07.2019
"""СеверСтройБанк"" АО";582207;0;604295;3507;01.07.2019
"""Северный Народный Банк"" (ПАО)";13692736;127600;14070355;2721;01.07.2019
"""Сетелем Банк"" ООО";197722435;62845;201300451;2168;01.07.2019
"""Тимер Банк"" (ПАО)";194624182;10340;196410276;1581;01.07.2019
"(АО ""Банк ""Агророс"")";18234547;61540;18497964;2860;01.07.2019
"АБ ""Девон-Кредит"" (ПАО)";22067900;39975;22858651;1972;01.07.2019
"АКБ ""АКТИВ БАНК"" (ПАО)";12279833;3350;12324326;2529;01.07.2019
"АКБ ""АПАБАНК"" (АО)";8575933;27795;8675737;2404;01.07.2019
"АКБ ""Абсолют Банк"" (ПАО)";571777664;8284640;596373956;2306;01.07.2019
"АКБ ""Алмазэргиэнбанк"" АО";62484783;259725;63682328;2602;01.07.2019
"АКБ ""БЭНК ОФ ЧАЙНА"" (АО)";211292930;2172805;218219339;2309;01.07.2019
"АКБ ""Держава"" ПАО";78281212;1138950;81862227;2738;01.07.2019
"АКБ ""ИРС"" (АО)";5128321;22690;5275999;272;01.07.2019
"АКБ ""Ижкомбанк"" (ПАО)";16646431;64090;17448920;646;01.07.2019
"АКБ ""Инвестторгбанк"" (ПАО)";119340306;466110;121343069;2763;01.07.2019
"АКБ ""Кузбассхимбанк"" (ПАО)";3006116;395;3019834;2868;01.07.2019
"АКБ ""Ланта-Банк"" (АО)";110457493;289920;111336517;1920;01.07.2019
"АКБ ""НБВК"" (АО)";2759350;5400;2809968;3214;01.07.2019
"АКБ ""НООСФЕРА"" (АО)";2808734;2475;2943240;2650;01.07.2019
"АКБ ""НРБанк"" (АО)";47132483;397885;50324679;2170;01.07.2019
"АКБ ""ПЕРЕСВЕТ"" (ПАО)";251316009;4229060;262289953;2110;01.07.2019
"АКБ ""ПРОМИНВЕСТБАНК"" (ПАО)";20936664;9085;21132319;2433;01.07.2019
"АКБ ""Проинвестбанк"" (ПАО)";1579510;1320;1631027;784;01.07.2019
"АКБ ""Ресурс-траст"" (АО)";2054702;57905;2120911;3122;01.07.2019
"АКБ ""СЛАВИЯ"" (АО)";16183212;379740;16633793;2664;01.07.2019
"АКБ ""ТЕНДЕР-БАНК"" (АО)";3871660;18945;3963446;2252;01.07.2019
"АКБ ""Трансстройбанк"" (АО)";14322851;219540;14617626;2807;01.07.2019
"АКБ ""ФОРА-БАНК"" (АО)";155594757;2282005;158211712;1885;01.07.2019
"АКБ ""Форштадт"" (АО)";28895886;147735;29718322;2208;01.07.2019
"АКБ ""ЧУВАШКРЕДИТПРОМБАНК"" ПАО";9666734;0;9775014;1280;01.07.2019
"АКБ ""Энергобанк"" (ПАО)";118390469;49840;120173967;67;01.07.2019
"АККСБ ""КС БАНК"" (ПАО)";19282374;43265;19373147;1752;01.07.2019
"АО ""АБ ""РОССИЯ""";892987543;7260015;917068527;328;01.07.2019
"АО ""АЛЬФА-БАНК""";11248823329;230345670;11546766021;1326;01.07.2019
"АО ""Автоградбанк""";12572551;90325;12774194;1455;01.07.2019
"АО ""БАЛАКОВО-БАНК""";2848596;2135;2854069;444;01.07.2019
"АО ""БАНК БЕРЕЙТ""";523502;0;527390;3505;01.07.2019
"АО ""БАНК ОРЕНБУРГ""";15811557;21365;16015714;3269;01.07.2019
"АО ""БАНК РЕАЛИСТ""";21731488;106050;22730673;2646;01.07.2019
"АО ""БКС Банк""";680282013;2802460;684444578;101;01.07.2019
"АО ""БМ-Банк""";394318548;2162510;411197658;2748;01.07.2019
"АО ""БайкалИнвестБанк""";90159315;211290;90586175;1067;01.07.2019
"АО ""Банк ""Вологжанин""";6380728;25495;6607476;1896;01.07.2019
"АО ""Банк Акцепт""";29928255;87345;30773782;567;01.07.2019
"АО ""Банк ДОМ.РФ""";396987306;3876805;405839836;2312;01.07.2019
"АО ""Банк ЖилФинанс""";21377122;240535;23943827;3138;01.07.2019
"АО ""Банк Интеза""";208135008;4022165;212534481;2216;01.07.2019
"АО ""Банк Кредит Свисс (Москва)""";227326216;1293535;229661578;2494;01.07.2019
"АО ""Банк Русский Стандарт""";895281583;35683665;944785813;2289;01.07.2019
"АО ""Банк ФИНАМ""";10995863;307065;11386441;2799;01.07.2019
"АО ""Банк Финсервис""";136414770;1965310;140378715;3388;01.07.2019
"АО ""Банк ЧБРР""";8731556;425940;9169372;3527;01.07.2019
"АО ""ВЛАДБИЗНЕСБАНК""";10506592;19900;10760020;903;01.07.2019
"АО ""ВОКБАНК""";34353439;9410;37455713;312;01.07.2019
"АО ""ВУЗ-банк""";160974225;1994330;166891247;1557;01.07.2019
"АО ""Великие Луки банк""";2001470;5275;2076747;598;01.07.2019
"АО ""ГЕНБАНК""";53051368;78880;54201100;2490;01.07.2019
"АО ""ГОРБАНК""";8690833;17975;9182405;2982;01.07.2019
"АО ""ГУТА-БАНК""";22597864;78915;22926428;256;01.07.2019
"АО ""Газнефтьбанк""";2859085;1235;2878882;3223;01.07.2019
"АО ""Газэнергобанк""";37679144;176110;37962687;3252;01.07.2019
"АО ""ГринКомБанк""";968402;4145;988081;1184;01.07.2019
"АО ""Данске банк""";22971895;274255;23879680;3307;01.07.2019
"АО ""Денизбанк Москва""";59269817;1633465;65761949;3330;01.07.2019
"АО ""Заубер Банк""";13176321;108390;13412309;1614;01.07.2019
"АО ""ИК Банк""";4753572;68290;5040324;1732;01.07.2019
"АО ""ИТ Банк""";8254411;58110;8835262;2609;01.07.2019
"АО ""ИШБАНК""";38705781;1584400;40933272;2867;01.07.2019
"АО ""КАБ ""Викинг""";11495276;86055;11901180;2;01.07.2019
"АО ""КОММЕРЦБАНК (ЕВРАЗИЯ)""";225179655;2686700;230831590;3333;01.07.2019
"АО ""КОШЕЛЕВ-БАНК""";25518835;246330;26311951;3300;01.07.2019
"АО ""Классик Эконом Банк""";3587427;4390;4277887;3298;01.07.2019
"АО ""Кранбанк""";12104181;33635;12207237;2271;01.07.2019
"АО ""Кредит Европа Банк""";344920890;10699265;361185988;3311;01.07.2019
"АО ""Кредпромбанк""";4103853;5725;4235529;1165;01.07.2019
"АО ""Кросна-Банк""";5053423;158340;5255888;2607;01.07.2019
"АО ""Кубаньторгбанк""";10974556;86425;11143792;478;01.07.2019
"АО ""Кузнецкбизнесбанк""";11807773;201615;12356019;1158;01.07.2019
"АО ""МАЙКОПБАНК""";3180231;0;3207531;1136;01.07.2019
"АО ""МБ Банк""";118365359;803015;126698551;3396;01.07.2019
"АО ""МОСКОМБАНК""";8708033;71425;8989042;3172;01.07.2019
"АО ""МСП Банк""";145167032;139755;148649658;3340;01.07.2019
"АО ""МТИ Банк""";4044377;23175;4068571;1052;01.07.2019
"АО ""Мидзухо Банк (Москва)""";105706843;2123440;109440854;3337;01.07.2019
"АО ""НВКбанк""";34349487;9585;34676451;931;01.07.2019
"АО ""НДБанк""";1760236;95910;2044559;2374;01.07.2019
"АО ""НК Банк""";49914196;840960;51548637;2755;01.07.2019
"АО ""НС Банк""";51961875;847440;53390235;3124;01.07.2019
"АО ""Народный банк""";13005245;7565;13199172;2249;01.07.2019
"АО ""Нефтепромбанк""";12687008;178135;12928994;2156;01.07.2019
"АО ""Нордеа Банк""";1046308326;12639995;1063882086;3016;01.07.2019
"АО ""ОРБАНК""";11524843;40355;11569664;937;01.07.2019
"АО ""ОТП Банк""";597149752;4139060;605211613;2766;01.07.2019
"АО ""ПЕРВОУРАЛЬСКБАНК""";7137520;4510;7241832;965;01.07.2019
